track_id,track_name,track_number,disc_number,artist_id,artist_name,album_id,album_name,album_type,release_date,duration_ms,duration_s,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4Kucn8p48pDkoZdIRCOB01,Season,1,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,181040,181.04,0,False,0.209,0.992,0,-6.059,1,0.109,0.000896,0.84,0.517,0.207,171.929,4
0boNKrTLvgY200vkhmfkrl,Jack Names The Planets,2,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,190360,190.36,0,False,0.397,0.889,9,-7.034,1,0.106,0.00647,0.206,0.443,0.516,151.514,4
3dvxpgCNCgZqSqAdnSNU7n,Intense Thing,3,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,274200,274.2,0,False,0.412,0.979,9,-4.714,0,0.0549,0.000661,0.886,0.362,0.364,98.908,4
1o5gIYys3cw11Ryur8GrND,Uncle Pat,4,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,192133,192.13,0,False,0.506,0.715,9,-5.216,1,0.0331,0.032,0.0411,0.249,0.78,98.929,4
37LhwN5oJmvVmhBpl4MpSA,Get Out,5,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,103200,103.2,0,False,0.368,0.993,11,-4.658,0,0.188,0.351,0.189,0.716,0.107,155.621,4
1ghYcDSNQofy8I5IjX0Eq4,Petrol,6,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,250800,250.8,0,False,0.457,0.942,4,-6.007,1,0.0744,0.0451,0.771,0.351,0.705,151.424,4
7zDKcvQ2LdmbAxDrVv1bFw,Obscure Thing,7,1,2evydP72Z45DouM4uMGsIE,Ash,0pkWCNA261tGf3nhmptU34,Trailer,album,1994-10-01,262400,262.4,0,False,0.381,0.989,9,-5.206,0,0.111,0.108,0.871,0.116,0.156,105.508,4
0cA41ydiosNCgmmGiCST65,Girl from Mars,3,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,210200,210.2,56,False,0.247,0.764,9,-7.718,1,0.0472,0.00542,0.0,0.16,0.503,154.707,4
7npgVYPIv7jzYC9yFKKHig,Goldfinger,2,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,271733,271.73,45,False,0.253,0.957,6,-3.399,1,0.0558,0.0221,0.11,0.366,0.33,188.013,4
3wUtrrnRvFEv3JTFYDqucE,Oh Yeah,7,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,285467,285.47,42,False,0.122,0.692,9,-4.677,1,0.0336,0.0193,0.0494,0.245,0.149,179.155,4
3uxzoRjrJ6YzantwTtWlSb,Kung Fu,6,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,137307,137.31,40,False,0.254,0.959,9,-4.527,1,0.191,0.00613,7.42e-06,0.337,0.493,176.273,4
0piEd5VtQCA9UOcfef0g3Z,Angel Interceptor,10,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,244333,244.33,36,False,0.219,0.903,4,-4.83,1,0.0754,0.221,0.206,0.373,0.254,167.401,4
5OuSVkR7jty26vnV79AfbQ,Lose Control,1,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,217600,217.6,34,False,0.234,0.998,9,-4.86,1,0.131,6.72e-05,0.253,0.324,0.047,184.204,4
1hl4IbHsB8JGQwQVafwMPW,Lost in You,11,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,259173,259.17,26,False,0.487,0.7,9,-4.507,1,0.0288,0.0023,1.43e-06,0.18,0.197,86.237,4
7JXiWo2TQnM50jBJcyLioK,I'd Give You Anything,4,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,271827,271.83,24,False,0.0874,0.975,9,-2.234,1,0.0681,6.11e-05,0.688,0.442,0.428,200.595,3
60FteVr8AUPzZmoGqYW61r,Gone the Dream,5,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,209933,209.93,24,False,0.434,0.683,0,-5.813,1,0.0292,0.0184,0.0314,0.412,0.325,103.094,4
4ZlsMi2Ho5MaF8nZnX1fE6,Let It Flow,8,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,282600,282.6,22,False,0.362,0.963,9,-4.684,1,0.0612,0.000481,0.0012,0.9,0.377,137.25,4
4oBvbRyTJFti3adfoz2B3W,Darkside Lightside,12,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,282355,282.36,20,False,0.15,0.949,7,-5.426,1,0.121,0.00131,0.413,0.197,0.115,161.515,4
0JztoNJFzqdDUb9lQjtF1F,Innocent Smile,9,1,2evydP72Z45DouM4uMGsIE,Ash,1fxOFs3nc2mGf69PEbEQbf,1977,album,1996-05-06,352093,352.09,18,False,0.111,0.973,9,-4.547,1,0.0838,0.000773,0.814,0.601,0.105,160.55,4
3fHVOcAV12GY8nOjWA8OUh,Walking Barefoot,1,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,254027,254.03,0,False,0.241,0.895,6,-5.051,1,0.0784,2.22e-05,0.108,0.165,0.467,168.555,4
4daraBRKwKGEA6dwom2DqG,Shining Light,2,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,309000,309.0,0,False,0.48,0.93,2,-3.49,1,0.05,0.0,0.0,0.11,0.53,106.62,4
0XRONzbNix2Dnlx4SUzQVC,Burn Baby Burn,3,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,208000,208.0,0,False,0.39,0.98,4,-4.06,1,0.12,0.0,0.07,0.1,0.52,155.63,4
2nHD2mLdFDGjHZOEoXsefb,Candy,4,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,291133,291.13,0,False,0.396,0.847,4,-4.2,0,0.032,4.62e-05,0.0734,0.178,0.62,163.72,4
3gXrK7e5IjeXTImmmxyLuJ,Cherry Bomb,5,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,196000,196.0,0,False,0.35,0.97,0,-3.67,0,0.06,0.0,0.01,0.43,0.51,73.87,4
3ktT5lFYscuRKnoVLq5V3h,Submission,6,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,212800,212.8,0,False,0.491,0.955,2,-4.649,1,0.074,5.2e-05,0.829,0.387,0.261,102.754,4
1I42Fx04lhFWTCqogmFDUd,Someday,7,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,272000,272.0,0,False,0.46,0.72,7,-5.32,1,0.03,0.0,0.0,0.32,0.08,120.71,4
5tvLu5uwx0ObRyJgOCZjX5,Pacific Palisades,8,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,116760,116.76,0,False,0.356,0.976,2,-4.356,1,0.0927,3.8e-06,0.000122,0.359,0.566,168.428,4
3GkWiscerLJlHVxlSzAhoI,Shark,9,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,198000,198.0,0,False,0.4,0.98,11,-3.36,0,0.06,0.0,0.12,0.35,0.3,95.74,4
48B8CIq0L9jc21pxJfYdGs,Sometimes,10,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,248000,248.0,0,False,0.46,0.76,9,-4.72,1,0.03,0.0,0.0,0.11,0.48,93.91,4
4yM1MItEmpi1pSrqMx20oN,Nicole,11,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,204000,204.0,0,False,0.41,0.96,7,-4.17,0,0.06,0.0,0.27,0.36,0.63,160.41,4
6IZvpP8V2FqP7kcowjpEc6,Theres A Star,12,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,262440,262.44,0,False,0.406,0.846,5,-2.507,1,0.0314,0.000124,0.766,0.354,0.289,105.675,4
5KeIi5MrEIDK64BJL7lvx4,World Domination,13,1,2evydP72Z45DouM4uMGsIE,Ash,1V9N1HV53xOfL2ebYXxkOu,Free All Angels,album,1998-01-01,137000,137.0,0,True,0.21,0.98,2,-3.36,1,0.06,0.0,0.68,0.31,0.51,181.89,4
5bIGlppeo6NT1kudUwCZ0Q,Projects,1,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,234000,234.0,0,False,0.36,0.97,2,-4.13,0,0.06,0.0,0.36,0.09,0.35,132.21,3
0sf5O76JG3DbVRDYEZBWD8,Low Ebb,2,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,300000,300.0,0,False,0.39,0.72,4,-5.6,0,0.03,0.01,0.24,0.57,0.52,76.67,4
2yt29X77A6VuKd1lZvJgBI,Jesus Says,3,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,283000,283.0,0,True,0.33,0.9,2,-4.47,1,0.05,0.0,0.8,0.14,0.61,141.08,4
0R7jH53mst2DmGjKQ2aVzn,Wild Surf,4,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,206000,206.0,0,False,0.39,0.92,9,-3.8,1,0.06,0.0,0.65,0.47,0.43,123.45,4
1NfsPqz7RI3T6kfFMmYnXw,Death Trip 21,5,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,248000,248.0,0,True,0.43,0.99,0,-3.37,1,0.08,0.0,0.0,0.3,0.33,112.99,4
60DElPW33xO8N5cRwo4J8Y,Folk Song,6,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,294000,294.0,0,False,0.51,0.72,4,-6.47,1,0.03,0.08,0.85,0.32,0.32,107.69,4
5szhxXNaliZRyZ5Y57dhAb,Numbskull,7,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,190760,190.76,0,True,0.519,0.939,11,-2.465,0,0.0529,0.00147,0.0,0.153,0.488,122.243,4
4HH3HfY0s3gz4NeJxx58AF,Burn Out,8,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,242000,242.0,0,False,0.32,0.58,9,-6.03,1,0.03,0.05,0.0,0.12,0.31,77.71,4
0hiLCA00nwUBABrS8fo8FL,Aphrodite,9,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,258000,258.0,0,False,0.39,0.61,0,-8.13,1,0.03,0.37,0.01,0.38,0.19,175.24,4
6ZAdDVonM8vVGX2JdxAN6K,Fortune Teller,10,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,202000,202.0,0,True,0.3,0.98,11,-3.32,0,0.08,0.0,0.0,0.12,0.34,138.85,4
4pq17B30spbG2ca344Zntv,I'm Gonna Fall,11,1,2evydP72Z45DouM4uMGsIE,Ash,5kmCKSF2yJO7ORmUDyK9pd,Nu-Clear Sounds,album,1998-10-05,313000,313.0,0,False,0.5,0.48,2,-9.41,1,0.03,0.28,0.78,0.13,0.4,79.72,4
2OUykB2hSKjw2ueY1uaU4n,Envy,2,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,215000,215.0,0,False,0.42,0.97,4,-3.06,1,0.06,0.0,0.71,0.1,0.59,131.59,4
1XfdRLyKALlyuSeisvzvdJ,A Life Less Ordinary,5,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,255000,255.0,0,False,0.3,0.97,7,-3.03,1,0.05,0.01,0.0,0.81,0.23,157.28,4
08qjaQGPFFGXXQpM0krRDF,No Place To Hide,20,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,216000,216.0,0,False,0.17,0.96,7,-4.25,1,0.11,0.0,0.0,0.28,0.35,160.36,4
1iuZGd244aoBpi2J6GTPpr,Warmer Than Fire,21,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,187000,187.0,0,False,0.55,0.89,0,-3.34,1,0.03,0.0,0.0,0.23,0.4,105.12,4
723aiNf3l1zNcupzO886LK,Where Is Our Love Going?,22,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,207000,207.0,0,False,0.24,0.99,9,-2.47,1,0.07,0.0,0.0,0.24,0.28,162.19,4
2KTawcYv5UuYOxEw6hJgz7,Taken Out,23,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,173000,173.0,0,False,0.38,0.94,2,-3.96,0,0.18,0.07,0.0,0.03,0.33,127.67,4
6A5S5RDcrChBuYlfGRPRjR,13th Floor,24,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,183733,183.73,0,False,0.149,0.976,9,-2.921,1,0.134,0.000646,0.0,0.266,0.339,174.987,4
2YMr0U2v4d1MRbnNQeJhwS,Stormy Waters,25,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,283000,283.0,0,False,0.283,0.904,2,-1.725,0,0.0491,0.00582,5.04e-05,0.358,0.383,152.427,4
6TsnTjnXgvUDe3mxXlKHCg,Message From Oscar Wilde And Patrick The Brewer,26,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,30067,30.07,0,False,0.675,0.334,0,-12.69,1,0.467,0.924,0.0,0.792,0.901,61.622,5
7tTRlxMUhuCmM4hDDTj1yI,Who You Drivin' Now?,27,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,122160,122.16,0,False,0.126,0.994,9,-1.607,1,0.223,2.29e-05,0.00162,0.0499,0.063,158.498,4
5AMaOED96iOFNXqoZPXTW5,Stay In Love Forever,28,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,221107,221.11,0,False,0.376,0.872,6,-4.303,1,0.0457,0.0105,0.239,0.348,0.694,110.86,4
3MYauUkbTrU41MmuqmLHQi,The Sweetness Of Death By The Obsidian Knife,29,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,209533,209.53,0,False,0.3,0.783,4,-4.793,1,0.0432,0.000743,0.00411,0.126,0.159,146.536,4
6xm01I1Wz8rzU0WPGhhxhU,Melon Farmer,30,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,121333,121.33,0,True,0.0905,0.965,4,-1.996,0,0.102,0.00818,3.09e-05,0.272,0.192,165.545,4
0JJ5InyP9Ca0zo2e9JFDcK,Nocturne,31,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,211600,211.6,0,False,0.207,0.449,2,-7.121,1,0.0314,0.0321,0.679,0.129,0.132,145.549,4
03pHq7w5h7W2mCYPysvJ5Y,Gabriel,32,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,329000,329.0,0,False,0.0809,0.941,11,-3.418,1,0.062,3.22e-05,0.647,0.102,0.107,172.144,4
1ntS2VwnzUDy0SHvNy4XzK,Coasting,33,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,210627,210.63,0,False,0.362,0.797,2,-4.426,1,0.045,0.00298,2.97e-05,0.101,0.478,203.932,4
3uSqbBtWKTuRHr8ph6ssR5,I Need Somebody,35,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,157307,157.31,0,False,0.423,0.582,4,-6.45,1,0.0319,0.0233,0.00345,0.885,0.447,102.787,4
1omqLbPuJu3m8zm1lQGTwB,Sneaker,36,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,195827,195.83,0,False,0.374,0.999,9,-2.296,1,0.112,0.000546,0.54,0.176,0.0392,99.876,4
3sj7IzHcArYEZKy7T9W0E2,Cantina Band,37,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,174000,174.0,0,False,0.34,0.93,9,-2.48,0,0.07,0.45,0.83,0.26,0.56,131.28,4
7i1NcCBjU56m9ca9p7XcQv,Astral Conversations With Toulouse Lautrec,38,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,365240,365.24,0,False,0.26,0.976,2,-4.998,1,0.362,7.75e-05,0.463,0.254,0.0577,141.66,4
1oLN8ZmxioTQvNH74PThsV,Day Of The Triffids,39,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,214000,214.0,0,False,0.25,0.99,1,-2.09,0,0.09,0.0,0.07,0.1,0.32,87.65,4
6CQD6GXozJq2Q1J7qo1ZZB,Halloween,40,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,210067,210.07,0,False,0.611,0.863,9,-4.278,1,0.0288,0.025,7.73e-06,0.271,0.842,129.728,4
0nUL2eIfYWH3iw6DA51AxD,Thinking About You,41,1,2evydP72Z45DouM4uMGsIE,Ash,6tGm811DLIyaso8RrMGrWc,Intergalactic Sonic Sevens,album,2002-09-09,230533,230.53,0,False,0.397,0.253,2,-11.462,1,0.0293,0.851,0.000377,0.126,0.238,143.86,4
3mfoqLP28cp76zxKMBdRSp,Meltdown,1,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,204200,204.2,0,False,0.459,0.869,2,-4.72,0,0.0875,0.000254,0.0887,0.0568,0.527,152.269,4
1LrOWxO1rhyg0gQXglHEj4,Orpheus,2,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,257733,257.73,0,False,0.461,0.964,11,-4.627,0,0.186,0.000638,0.0275,0.267,0.274,149.1,4
0oooTKa5bzppmVTBADJqLB,Evil Eye,3,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,206867,206.87,0,False,0.419,0.949,5,-4.986,1,0.119,0.000338,9.39e-06,0.383,0.107,130.653,4
546GcfU8TYMoqKrALp8knd,Clones,4,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,239973,239.97,0,False,0.506,0.948,5,-6.183,0,0.141,1.43e-05,0.601,0.412,0.32,114.763,4
2OMClcWKyIPea8OwqPLOsr,Starcrossed,5,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,292267,292.27,0,False,0.354,0.776,0,-4.913,1,0.033,0.000207,8.22e-05,0.216,0.311,161.681,4
2tMCkzuAzKu9qis47x7b1A,Out Of The Blue,6,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,203573,203.57,0,False,0.396,0.971,2,-4.521,1,0.158,6.3e-05,0.0137,0.0817,0.423,153.252,4
2c83O5J7Sjiqb7GkumZ40T,Renegade Cavalcade,7,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,206760,206.76,0,False,0.585,0.684,11,-6.266,0,0.0603,0.000396,0.289,0.0893,0.476,119.075,4
3vPkRkd2ouHaELMSx8I0gR,Detonator,8,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,218280,218.28,0,False,0.566,0.885,2,-4.745,0,0.0528,6.77e-05,0.0888,0.484,0.496,128.082,4
1IFG4fZDjAPzHzMKGGoMgN,On A Wave,9,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,267133,267.13,0,False,0.26,0.908,9,-5.289,1,0.0967,6.24e-05,0.0348,0.259,0.288,146.454,4
4y5MdHpaTQk1wGqOA45izF,Won't Be Saved,10,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,221973,221.97,0,False,0.512,0.913,10,-5.013,1,0.0617,0.000232,0.000282,0.353,0.397,126.587,4
2lY20nLvKO2MhsMxZeRotH,Vampire Love,11,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,225933,225.93,0,False,0.495,0.943,7,-6.165,1,0.136,0.000583,0.021,0.37,0.327,121.217,4
4rnyY7Ah4bjrcuLnJNoui6,Shockwave,12,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,196453,196.45,0,False,0.512,0.906,5,-7.486,1,0.107,0.00147,0.306,0.716,0.228,135.145,4
4WSWzINkkrkbxYgdXbz8aq,Solace,13,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,291813,291.81,0,False,0.419,0.581,0,-5.02,1,0.0291,7.32e-05,0.00534,0.0701,0.376,165.86,4
6GrphMzcCItyDFQEiZx5YK,Cool It Down,14,1,2evydP72Z45DouM4uMGsIE,Ash,0QA6JfgosoZfr8fXba4OiO,Meltdown,album,2004-05-17,179933,179.93,0,False,0.502,0.962,5,-4.69,1,0.0575,0.000352,0.199,0.226,0.556,95.928,4
0A9AXLTam469VpUBcyZUJM,Polaris,4,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,272080,272.08,17,False,0.476,0.793,5,-5.785,1,0.0434,0.0108,0.0188,0.0723,0.185,114.015,4
3RqY2Ks7kvsObFHnjyth9V,Twilight of the Innocents,12,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,381946,381.95,17,False,0.49,0.714,5,-8.524,1,0.0383,0.00964,0.0209,0.105,0.193,97.011,4
02t6dVN4uWDmw9wSx9k4p3,You Can't Have It All,2,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,216947,216.95,16,False,0.412,0.938,0,-4.926,1,0.0826,2.07e-05,0.00375,0.16,0.273,131.44,4
6JvKmAgvtwkVLM3cAi9UN2,I Started a Fire,1,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,266746,266.75,10,False,0.312,0.978,9,-5.066,1,0.103,5.09e-05,9.64e-05,0.133,0.179,153.954,4
5F1jiABQZ1aNW00ocALvQ9,Blacklisted,3,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,226906,226.91,10,False,0.475,0.954,9,-5.491,1,0.109,0.000128,0.00392,0.137,0.307,128.001,4
6O8lvAw7cVpYdZwGCnGraY,End of the World,6,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,260773,260.77,8,False,0.439,0.79,7,-6.767,1,0.0458,0.000861,0.0284,0.14,0.366,82.001,4
7vHRhIu9msHNZINF1tbrn5,Princess Six,9,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,234600,234.6,8,False,0.333,0.91,9,-5.155,1,0.0562,1.31e-05,0.00183,0.32,0.508,153.916,4
3r0a6TlpRT4vwm5XyRUDFH,Shadows,8,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,235706,235.71,7,False,0.49,0.895,2,-5.893,1,0.0323,1.46e-05,0.000424,0.11,0.797,116.308,4
1kAh8MCvyi0GkrbJm8BdHe,Ritual,7,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,223773,223.77,6,False,0.559,0.732,0,-6.566,1,0.0494,0.00159,0.0243,0.0986,0.56,151.911,4
2tGJqNOi9AGlzB9mAY269i,Dark and Stormy,10,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,255480,255.48,6,False,0.451,0.888,5,-5.56,0,0.0363,2.28e-05,0.00358,0.128,0.588,146.013,4
0Ubsh5wTWIOmbG6cVQGX0m,Palace of Excess,5,1,2evydP72Z45DouM4uMGsIE,Ash,10FJo145TWWXDbjG6vmzml,Twilight of the Innocents,album,2007-06-30,218320,218.32,5,False,0.377,0.93,2,-5.411,1,0.086,0.000619,0.012,0.378,0.292,153.898,4
